id,category,document_type,section,title,theme,theme_url,summary,date,date_iso,year,post_url,file_url,path,filename,language,source_list_url
avis_doc12-46,avis,avis,conseil central de l’économie,Avant-projet de Code de déontologie des réviseurs d’entreprises,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,18/01/2012,2012-01-18,2012,https://www.ccecrb.fgov.be/p/fr/193/avant-projet-de-code-de-deontologie-des-reviseurs-d-entreprises,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc12-46.pdf,avis/doc12-46.pdf,doc12-46.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1440,avis,avis,conseil central de l’économie,Le prix des cartes train en vigueur au 1er février 2012,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,,20/12/2011,2011-12-20,2011,https://www.ccecrb.fgov.be/p/fr/190/le-prix-des-cartes-train-en-vigueur-au-1er-fevrier-2012,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1440.pdf,avis/doc11-1440.pdf,doc11-1440.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1439,avis,avis,conseil central de l’économie,Affinement et simplification du bilan social,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/12/2011,2011-12-20,2011,https://www.ccecrb.fgov.be/p/fr/191/affinement-et-simplification-du-bilan-social,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1439.pdf,avis/doc11-1439.pdf,doc11-1439.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1319,avis,avis,concurrence,Projet de communication du Conseil de la concurrence sur le calcul des amendes,Concurrence,https://www.ccecrb.fgov.be/c/fr/14/concurrence,,29/11/2011,2011-11-29,2011,https://www.ccecrb.fgov.be/p/fr/187/projet-de-communication-du-conseil-de-la-concurrence-sur-le-calcul-des-amendes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1319.pdf,avis/doc11-1319.pdf,doc11-1319.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1318,avis,avis,conseil central de l’économie,"Avis concernant un projet d’arrêté royal fixant la langue sur l’étiquette et sur la fiche de données de sécurité des substances et mélanges, et désignant le Centre national de prévention et de traitement des intoxications en tant qu’organism",Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,28/11/2011,2011-11-28,2011,https://www.ccecrb.fgov.be/p/fr/186/avis-concernant-un-projet-d-arrete-royal-fixant-la-langue-sur-l-etiquette-et-sur-la-fiche-de-donnees-de-securite-des-substances-et-melanges-et-designant-le-centre-national-de-prevention-et-de-traitement-des-intoxications-en-tant-qu-organism,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1318.pdf,avis/doc11-1318.pdf,doc11-1318.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1325,avis,avis,conseil central de l’économie,L’évaluation des efforts sectoriels supplémentaires en matière de formation,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,28/11/2011,2011-11-28,2011,https://www.ccecrb.fgov.be/p/fr/188/l-evaluation-des-efforts-sectoriels-supplementaires-en-matiere-de-formation,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1325.pdf,avis/doc11-1325.pdf,doc11-1325.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/38
avis_doc11-1225,avis,avis,conseil central de l’économie,"Avis sur l’arrêté royal relatif à la disponibilité d’information à l’attention des consommateurs concernant le débit d’absorption spécifique de l’énergie, relatif à la publicité pour les produits destinés aux consommateurs qui émettent des o",Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,16/11/2011,2011-11-16,2011,https://www.ccecrb.fgov.be/p/fr/183/avis-sur-l-arrete-royal-relatif-a-la-disponibilite-d-information-a-l-attention-des-consommateurs-concernant-le-debit-d-absorption-specifique-de-l-energie-relatif-a-la-publicite-pour-les-produits-destines-aux-consommateurs-qui-emettent-des-o,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1225.pdf,avis/doc11-1225.pdf,doc11-1225.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-1091,avis,avis,conseil central de l’économie,Normes de produits pour les biocarburants,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,19/10/2011,2011-10-19,2011,https://www.ccecrb.fgov.be/p/fr/181/normes-de-produits-pour-les-biocarburants,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-1091.pdf,avis/doc11-1091.pdf,doc11-1091.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-920,avis,avis,conseil central de l’économie,L'entrepreneuriat,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,28/09/2011,2011-09-28,2011,https://www.ccecrb.fgov.be/p/fr/179/l-entrepreneuriat,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-920.pdf,avis/doc11-920.pdf,doc11-920.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-567,avis,avis,conseil central de l’économie,La transposition dans la loi belge de la directive 2009/49/CE du Parlement européen et du conseil du 18 juin 2009,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,25/05/2011,2011-05-25,2011,https://www.ccecrb.fgov.be/p/fr/170/la-transposition-dans-la-loi-belge-de-la-directive-2009-49-ce-du-parlement-europeen-et-du-conseil-du-18-juin-2009,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-567.pdf,avis/doc11-567.pdf,doc11-567.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-566,avis,avis,conseil central de l’économie,Avis concernant deux projets d'arrêtés royaux visant à la transposition en droit belge de la directive 2009/128/CE du Parlement européen et du Conseil du 21 octobre 2009 instaurant un cadre d’action communautaire pour parvenir à une utilisat,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,25/05/2011,2011-05-25,2011,https://www.ccecrb.fgov.be/p/fr/171/avis-concernant-deux-projets-d-arretes-royaux-visant-a-la-transposition-en-droit-belge-de-la-directive-2009-128-ce-du-parlement-europeen-et-du-conseil-du-21-octobre-2009-instaurant-un-cadre-d-action-communautaire-pour-parvenir-a-une-utilisat,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-566.pdf,avis/doc11-566.pdf,doc11-566.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-586,avis,avis,conseil central de l’économie,Assurance-groupe – Couverture en cas de décès,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,25/05/2011,2011-05-25,2011,https://www.ccecrb.fgov.be/p/fr/172/assurance-groupe-couverture-en-cas-de-deces,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-586.pdf,avis/doc11-586.pdf,doc11-586.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-585,avis,avis,conseil central de l’économie,Mesures favorisant l’insertion sur le marché du travail des jeunes récemment sortis de l’école,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,25/05/2011,2011-05-25,2011,https://www.ccecrb.fgov.be/p/fr/173/mesures-favorisant-l-insertion-sur-le-marche-du-travail-des-jeunes-recemment-sortis-de-l-ecole,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-585.pdf,avis/doc11-585.pdf,doc11-585.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-513,avis,avis,concurrence,Avis relatif au rapport annuel 2010 de la Direction générale de la Concurrence du SPF Économie,Concurrence,https://www.ccecrb.fgov.be/c/fr/14/concurrence,,12/05/2011,2011-05-12,2011,https://www.ccecrb.fgov.be/p/fr/169/avis-relatif-au-rapport-annuel-2010-de-la-direction-generale-de-la-concurrence-du-spf-economie,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-513.pdf,avis/doc11-513.pdf,doc11-513.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-346,avis,avis,conseil central de l’économie,Harmonisation et traitement des statistiques sur les pensions complémentaires,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,23/03/2011,2011-03-23,2011,https://www.ccecrb.fgov.be/p/fr/166/harmonisation-et-traitement-des-statistiques-sur-les-pensions-complementaires,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-346.pdf,avis/doc11-346.pdf,doc11-346.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-354,avis,avis,conseil central de l’économie,"Avis concernant un projet d’arrêté royal modifiant l’arrêté royal du 28 février 1994 relatif à la conservation, à la mise sur le marché et à l’utilisation des pesticides à usage agricole et modifiant l’arrêté royal du 10 janvier 2010",Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,23/03/2011,2011-03-23,2011,https://www.ccecrb.fgov.be/p/fr/167/avis-concernant-un-projet-d-arrete-royal-modifiant-l-arrete-royal-du-28-fevrier-1994-relatif-a-la-conservation-a-la-mise-sur-le-marche-et-a-l-utilisation-des-pesticides-a-usage-agricole-et-modifiant-l-arrete-royal-du-10-janvier-2010,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-354.pdf,avis/doc11-354.pdf,doc11-354.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/39
avis_doc11-307,avis,avis,secteurs,Un logement décent pour tous,Construction,https://www.ccecrb.fgov.be/c/fr/10/construction,,21/03/2011,2011-03-21,2011,https://www.ccecrb.fgov.be/p/fr/165/un-logement-decent-pour-tous,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-307.pdf,avis/doc11-307.pdf,doc11-307.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc11-89,avis,avis,conseil central de l’économie,Le prix des cartes train à partir du 1er février 2011,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,,26/01/2011,2011-01-26,2011,https://www.ccecrb.fgov.be/p/fr/156/le-prix-des-cartes-train-a-partir-du-1er-fevrier-2011,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-89.pdf,avis/doc11-89.pdf,doc11-89.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc11-88,avis,avis,conseil central de l’économie,L’évaluation des efforts sectoriels supplémentaires en matière de formation,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,26/01/2011,2011-01-26,2011,https://www.ccecrb.fgov.be/p/fr/157/l-evaluation-des-efforts-sectoriels-supplementaires-en-matiere-de-formation,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc11-88.pdf,avis/doc11-88.pdf,doc11-88.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-1730,avis,avis,conseil central de l’économie,Avis sur quatre projets de texte relatifs à la collecte des données concernant les déplacements des travailleurs entre leur domicile et leur lieu de travail,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,,21/12/2010,2010-12-21,2010,https://www.ccecrb.fgov.be/p/fr/154/avis-sur-quatre-projets-de-texte-relatifs-a-la-collecte-des-donnees-concernant-les-deplacements-des-travailleurs-entre-leur-domicile-et-leur-lieu-de-travail,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-1730.pdf,avis/doc10-1730.pdf,doc10-1730.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-1201,avis,avis,conseil central de l’économie,Avis concernant un projet d’accord sectoriel visant à augmenter l’offre de produits détergents plus respectueux de l’environnement,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,15/09/2010,2010-09-15,2010,https://www.ccecrb.fgov.be/p/fr/147/avis-concernant-un-projet-d-accord-sectoriel-visant-a-augmenter-l-offre-de-produits-detergents-plus-respectueux-de-l-environnement,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-1201.pdf,avis/doc10-1201.pdf,doc10-1201.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-1200,avis,avis,conseil central de l’économie,Avis concernant un projet d’accord sectoriel visant à augmenter l’offre de produits à base de bois provenant de forêts exploitées durablement,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,15/09/2010,2010-09-15,2010,https://www.ccecrb.fgov.be/p/fr/148/avis-concernant-un-projet-d-accord-sectoriel-visant-a-augmenter-l-offre-de-produits-a-base-de-bois-provenant-de-forets-exploitees-durablement,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-1200.pdf,avis/doc10-1200.pdf,doc10-1200.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-1040,avis,avis,conseil central de l’économie,Avis concernant un projet d’arrêté royal modifiant l’arrêté royal du 5 septembre 2001 concernant la disponibilité d'informations sur la consommation de carburant et les émissions de CO2 à l’intention des consommateurs lors de la commercialis,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,23/06/2010,2010-06-23,2010,https://www.ccecrb.fgov.be/p/fr/127/avis-concernant-un-projet-d-arrete-royal-modifiant-l-arrete-royal-du-5-septembre-2001-concernant-la-disponibilite-d-informations-sur-la-consommation-de-carburant-et-les-emissions-de-co2-a-l-intention-des-consommateurs-lors-de-la-commercialis,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-1040.pdf,avis/doc10-1040.pdf,doc10-1040.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-1041,avis,avis,conseil central de l’économie,Avis sur le projet de normes relatives au contrôle de qualité de l’activité professionnelle des réviseurs d’entreprises,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,23/06/2010,2010-06-23,2010,https://www.ccecrb.fgov.be/p/fr/128/avis-sur-le-projet-de-normes-relatives-au-controle-de-qualite-de-l-activite-professionnelle-des-reviseurs-d-entreprises,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-1041.pdf,avis/doc10-1041.pdf,doc10-1041.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-556,avis,avis,conseil central de l’économie,"Avis concernant l'avant-projet d'arrêté royal relatif aux comptes annuels et aux comptes consolidés des établissements de crédit, des entreprises d'investissement, des sociétés de gestion d'organismes de placement collectif et des entreprise",Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,24/03/2010,2010-03-24,2010,https://www.ccecrb.fgov.be/p/fr/125/avis-concernant-l-avant-projet-d-arrete-royal-relatif-aux-comptes-annuels-et-aux-comptes-consolides-des-etablissements-de-credit-des-entreprises-d-investissement-des-societes-de-gestion-d-organismes-de-placement-collectif-et-des-entreprise,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-556.pdf,avis/doc10-556.pdf,doc10-556.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/40
avis_doc10-555,avis,avis,conseil central de l’économie,Avis sur le Consultation Paper de la Commission européenne relatif aux normes internationales d’information financière,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,24/03/2010,2010-03-24,2010,https://www.ccecrb.fgov.be/p/fr/126/avis-sur-le-consultation-paper-de-la-commission-europeenne-relatif-aux-normes-internationales-d-information-financiere,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-555.pdf,avis/doc10-555.pdf,doc10-555.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_2026-04-02-05-09-44_cce20100470reussirlatransitionversuneeconomieabasseemissiondecarbonesecondavisconcernantlathematiquedesemploisverts,avis,avis,,Réussir la transition vers une économie à basse émission de carbone - second avis concernant la thématique des emplois verts,,https://www.ccecrb.fgov.be/c/fr/0/,,16/03/2010,2010-03-16,2010,https://www.ccecrb.fgov.be/p/fr/1371/reussir-la-transition-vers-une-economie-a-basse-emission-de-carbone-second-avis-concernant-la-thematique-des-emplois-verts,https://www.ccecrb.fgov.be/dpics/fichiers/2026-04-02-05-09-44_CCE20100470Réussirlatransitionversuneéconomieàbasseémissiondecarbonesecondavisconcernantlathématiquedesemploisverts.pdf,avis/2026-04-02-05-09-44_CCE20100470Reussirlatransitionversuneeconomieabasseemissiondecarbonesecondavisconcernantlathematiquedesemploisverts.pdf,2026-04-02-05-09-44_CCE20100470Reussirlatransitionversuneeconomieabasseemissiondecarbonesecondavisconcernantlathematiquedesemploisverts.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc10-360,avis,avis,conseil central de l’économie,Avis sur le projet d’arrêté royal modifiant l’arrêté royal du 30 janvier 2001 portant exécution du Code des sociétés,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,24/02/2010,2010-02-24,2010,https://www.ccecrb.fgov.be/p/fr/135/avis-sur-le-projet-d-arrete-royal-modifiant-l-arrete-royal-du-30-janvier-2001-portant-execution-du-code-des-societes,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-360.pdf,avis/doc10-360.pdf,doc10-360.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc10-233,avis,avis,concurrence,Avis sur l'introduction de sanctions pénales dans le droit belge de la concurrence,Concurrence,https://www.ccecrb.fgov.be/c/fr/14/concurrence,,04/02/2010,2010-02-04,2010,https://www.ccecrb.fgov.be/p/fr/136/avis-sur-l-introduction-de-sanctions-penales-dans-le-droit-belge-de-la-concurrence,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-233.pdf,avis/doc10-233.pdf,doc10-233.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc10-160,avis,avis,conseil central de l’économie,Avis concernant l'intervention des employeurs dans le prix des cartes train à partir du 1er février 2010,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,,26/01/2010,2010-01-26,2010,https://www.ccecrb.fgov.be/p/fr/137/avis-concernant-l-intervention-des-employeurs-dans-le-prix-des-cartes-train-a-partir-du-1er-fevrier-2010,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-160.pdf,avis/doc10-160.pdf,doc10-160.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc10-100,avis,avis,conseil central de l’économie,2010-0100 Avis concernant un projet d’arrêté royal modifiant l’arrêté royal du 7 octobre 2005 relatif à la réduction de la teneur en composés organiques volatils de certains vernis et peintures et produits de retouche de véhicules,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/01/2010,2010-01-20,2010,https://www.ccecrb.fgov.be/p/fr/122/2010-0100-avis-concernant-un-projet-d-arrete-royal-modifiant-l-arrete-royal-du-7-octobre-2005-relatif-a-la-reduction-de-la-teneur-en-composes-organiques-volatils-de-certains-vernis-et-peintures-et-produits-de-retouche-de-vehicules,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-100.pdf,avis/doc10-100.pdf,doc10-100.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc10-101,avis,avis,conseil central de l’économie,Avis concernant le projet d’arrêté royal abrogeant des dispositions relatives à l’étiquetage d’aérosols qui ne contiennent pas de substances qui appauvrissent la couche d’ozone Bruxelles,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/01/2010,2010-01-20,2010,https://www.ccecrb.fgov.be/p/fr/123/avis-concernant-le-projet-d-arrete-royal-abrogeant-des-dispositions-relatives-a-l-etiquetage-d-aerosols-qui-ne-contiennent-pas-de-substances-qui-appauvrissent-la-couche-d-ozone-bruxelles,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc10-101.pdf,avis/doc10-101.pdf,doc10-101.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc09-1712,avis,avis,secteurs,Second avis concernant la réforme de la mercuriale des matériaux de construction : avis complémentaire à l’avis du 9 décembre 2008,Construction,https://www.ccecrb.fgov.be/c/fr/10/construction,,14/12/2009,2009-12-14,2009,https://www.ccecrb.fgov.be/p/fr/185/second-avis-concernant-la-reforme-de-la-mercuriale-des-materiaux-de-construction-avis-complementaire-a-l-avis-du-9-decembre-2008,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1712.pdf,avis/doc09-1712.pdf,doc09-1712.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc09-1265,avis,avis,conseil central de l’économie,Avis sur le projet de norme relative à l’application des normes ISA en Belgique,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,07/10/2009,2009-10-07,2009,https://www.ccecrb.fgov.be/p/fr/108/avis-sur-le-projet-de-norme-relative-a-l-application-des-normes-isa-en-belgique,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1265.pdf,avis/doc09-1265.pdf,doc09-1265.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/41
avis_doc09-1264,avis,avis,conseil central de l’économie,Avis sur le projet de normes relatives au contrôle de qualité,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,07/10/2009,2009-10-07,2009,https://www.ccecrb.fgov.be/p/fr/109/avis-sur-le-projet-de-normes-relatives-au-controle-de-qualite,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1264.pdf,avis/doc09-1264.pdf,doc09-1264.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-1190,avis,avis,conseil central de l’économie,Avis relatif au document d’actualisation 2009/2010 du programme de réduction des pesticites et des biocides,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,16/09/2009,2009-09-16,2009,https://www.ccecrb.fgov.be/p/fr/111/avis-relatif-au-document-d-actualisation-2009-2010-du-programme-de-reduction-des-pesticites-et-des-biocides,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1190.pdf,avis/doc09-1190.pdf,doc09-1190.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_2026-04-02-05-01-14_cce20091091avisconcernantlathematiquedesemploisverts,avis,avis,conseil central de l’économie,Avis concernant la thematique des emplois verts,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,14/07/2009,2009-07-14,2009,https://www.ccecrb.fgov.be/p/fr/1370/avis-concernant-la-thematique-des-emplois-verts,https://www.ccecrb.fgov.be/dpics/fichiers/2026-04-02-05-01-14_CCE20091091avisconcernantlathématiquedesemploisverts.pdf,avis/2026-04-02-05-01-14_CCE20091091avisconcernantlathematiquedesemploisverts.pdf,2026-04-02-05-01-14_CCE20091091avisconcernantlathematiquedesemploisverts.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-1090,avis,avis,conseil central de l’économie,Avis relatif au cadre juridique de l’intervention des employeurs dans les frais de déplacement des travailleurs,Mobilité,https://www.ccecrb.fgov.be/c/fr/4/mobilite,,14/07/2009,2009-07-14,2009,https://www.ccecrb.fgov.be/p/fr/102/avis-relatif-au-cadre-juridique-de-l-intervention-des-employeurs-dans-les-frais-de-deplacement-des-travailleurs,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1090.pdf,avis/doc09-1090.pdf,doc09-1090.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-1052,avis,avis,concurrence,Avis relatif au rapport annuel 2008 de la Direction Générale de Concurrence du SPF Economie,Concurrence,https://www.ccecrb.fgov.be/c/fr/14/concurrence,,06/07/2009,2009-07-06,2009,https://www.ccecrb.fgov.be/p/fr/103/avis-relatif-au-rapport-annuel-2008-de-la-direction-generale-de-concurrence-du-spf-economie,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-1052.pdf,avis/doc09-1052.pdf,doc09-1052.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-935,avis,avis,conseil central de l’économie,Avis relatif au renforcement des échanges de connaissances entre le monde de la recherche et les entreprises,Emploi et compétitivité,https://www.ccecrb.fgov.be/c/fr/2/emploi-et-competitivite,,17/06/2009,2009-06-17,2009,https://www.ccecrb.fgov.be/p/fr/98/avis-relatif-au-renforcement-des-echanges-de-connaissances-entre-le-monde-de-la-recherche-et-les-entreprises,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-935.pdf,avis/doc09-935.pdf,doc09-935.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-936,avis,avis,conseil central de l’économie,Avis relatif au projet d’Arrêté Royal déterminant les exigences auxquelles doivent répondre des pellets de bois prévus pour alimenter des appareils de chauffage non industriels,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,17/06/2009,2009-06-17,2009,https://www.ccecrb.fgov.be/p/fr/99/avis-relatif-au-projet-d-arrete-royal-determinant-les-exigences-auxquelles-doivent-repondre-des-pellets-de-bois-prevus-pour-alimenter-des-appareils-de-chauffage-non-industriels,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-936.pdf,avis/doc09-936.pdf,doc09-936.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-815,avis,avis,conseil central de l’économie,Avis relatif aux priorités stratégiques du SPF Economie,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/05/2009,2009-05-20,2009,https://www.ccecrb.fgov.be/p/fr/92/avis-relatif-aux-priorites-strategiques-du-spf-economie,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-815.pdf,avis/doc09-815.pdf,doc09-815.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-819,avis,avis,conseil central de l’économie,Avis sur le Consultation paper de la Commission européenne concernant le réexamen des quatrième et septième directives sur les comptes annuels,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/05/2009,2009-05-20,2009,https://www.ccecrb.fgov.be/p/fr/93/avis-sur-le-consultation-paper-de-la-commission-europeenne-concernant-le-reexamen-des-quatrieme-et-septieme-directives-sur-les-comptes-annuels,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-819.pdf,avis/doc09-819.pdf,doc09-819.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
avis_doc09-826,avis,avis,conseil central de l’économie,Avis concernant un projet d’Arrêté Royal à l’interdiction de la mise sur le marché des produits contenant du fumarate de dimethyle,Organisation de l'économie,https://www.ccecrb.fgov.be/c/fr/5/organisation-de-l-economie,,20/05/2009,2009-05-20,2009,https://www.ccecrb.fgov.be/p/fr/94/avis-concernant-un-projet-d-arrete-royal-a-l-interdiction-de-la-mise-sur-le-marche-des-produits-contenant-du-fumarate-de-dimethyle,https://www.ccecrb.fgov.be/dpics/fichiers/fr/doc09-826.pdf,avis/doc09-826.pdf,doc09-826.pdf,fr,https://www.ccecrb.fgov.be/type/fr/1/avis/42
